index,author,date,post,sentiment
115,OnnMacMahal,Sep 01 2022,allows,positive
115,OnnMacMahal,Sep 01 2022,ignore,positive
115,OnnMacMahal,Sep 01 2022,inductions,positive
115,OnnMacMahal,Sep 01 2022,completely,positive
115,OnnMacMahal,Sep 01 2022,Watcher,positive
115,OnnMacMahal,Sep 01 2022,Resolve,positive
115,OnnMacMahal,Sep 01 2022,Trait,positive
115,OnnMacMahal,Sep 01 2022,know,positive
115,OnnMacMahal,Sep 01 2022,upset,positive
115,OnnMacMahal,Sep 01 2022,see,positive
115,OnnMacMahal,Sep 01 2022,trait,positive
115,OnnMacMahal,Sep 01 2022,go,positive
115,OnnMacMahal,Sep 01 2022,simply,positive
115,OnnMacMahal,Sep 01 2022,wasnt,positive
115,OnnMacMahal,Sep 01 2022,performing,positive
115,OnnMacMahal,Sep 01 2022,well,positive
115,OnnMacMahal,Sep 01 2022,internal,positive
115,OnnMacMahal,Sep 01 2022,cooldown,positive
115,OnnMacMahal,Sep 01 2022,30s,positive
115,OnnMacMahal,Sep 01 2022,necessary,positive
115,OnnMacMahal,Sep 01 2022,due,positive
115,OnnMacMahal,Sep 01 2022,power,positive
115,OnnMacMahal,Sep 01 2022,resetting,positive
115,OnnMacMahal,Sep 01 2022,Cry,positive
115,OnnMacMahal,Sep 01 2022,Chorus,positive
115,OnnMacMahal,Sep 01 2022,practice,positive
115,OnnMacMahal,Sep 01 2022,fact,positive
115,OnnMacMahal,Sep 01 2022,procd,positive
115,OnnMacMahal,Sep 01 2022,heal,positive
115,OnnMacMahal,Sep 01 2022,skill,positive
115,OnnMacMahal,Sep 01 2022,meant,positive
115,OnnMacMahal,Sep 01 2022,usually,positive
115,OnnMacMahal,Sep 01 2022,triggered,positive
115,OnnMacMahal,Sep 01 2022,reset,positive
115,OnnMacMahal,Sep 01 2022,soon,positive
115,OnnMacMahal,Sep 01 2022,30s,positive
115,OnnMacMahal,Sep 01 2022,internal,positive
115,OnnMacMahal,Sep 01 2022,cooldown,positive
115,OnnMacMahal,Sep 01 2022,expired,positive
115,OnnMacMahal,Sep 01 2022,conjunction,positive
115,OnnMacMahal,Sep 01 2022,fact,positive
115,OnnMacMahal,Sep 01 2022,Cry,positive
115,OnnMacMahal,Sep 01 2022,Chorus,positive
115,OnnMacMahal,Sep 01 2022,cooldown,positive
115,OnnMacMahal,Sep 01 2022,meant,positive
115,OnnMacMahal,Sep 01 2022,often,positive
115,OnnMacMahal,Sep 01 2022,triggered,positive
115,OnnMacMahal,Sep 01 2022,Inspiring,positive
115,OnnMacMahal,Sep 01 2022,Cries,positive
115,OnnMacMahal,Sep 01 2022,Calls,positive
115,OnnMacMahal,Sep 01 2022,reset,positive
115,OnnMacMahal,Sep 01 2022,Cry,positive
115,OnnMacMahal,Sep 01 2022,Chorus,positive
115,OnnMacMahal,Sep 01 2022,seconds,positive
115,OnnMacMahal,Sep 01 2022,away,positive
115,OnnMacMahal,Sep 01 2022,off-cooldown,positive
115,OnnMacMahal,Sep 01 2022,anyway,positive
115,OnnMacMahal,Sep 01 2022,Additionally,positive
115,OnnMacMahal,Sep 01 2022,several,positive
115,OnnMacMahal,Sep 01 2022,expressed,positive
115,OnnMacMahal,Sep 01 2022,frustration,positive
115,OnnMacMahal,Sep 01 2022,losing,positive
115,OnnMacMahal,Sep 01 2022,ability,positive
115,OnnMacMahal,Sep 01 2022,frequently,positive
115,OnnMacMahal,Sep 01 2022,chain,positive
115,OnnMacMahal,Sep 01 2022,Coda,positive
115,OnnMacMahal,Sep 01 2022,Resonance,positive
115,OnnMacMahal,Sep 01 2022,Cry,positive
115,OnnMacMahal,Sep 01 2022,Chorus,positive
115,OnnMacMahal,Sep 01 2022,maintain,positive
115,OnnMacMahal,Sep 01 2022,100,positive
115,OnnMacMahal,Sep 01 2022,uptime,positive
115,OnnMacMahal,Sep 01 2022,ballad,positive
115,OnnMacMahal,Sep 01 2022,buffs,positive
115,OnnMacMahal,Sep 01 2022,without,positive
115,OnnMacMahal,Sep 01 2022,ever,positive
115,OnnMacMahal,Sep 01 2022,using,positive
115,OnnMacMahal,Sep 01 2022,Major,positive
115,OnnMacMahal,Sep 01 2022,Ballad,positive
115,OnnMacMahal,Sep 01 2022,makes,positive
115,OnnMacMahal,Sep 01 2022,sense,positive
115,OnnMacMahal,Sep 01 2022,healing,positive
115,OnnMacMahal,Sep 01 2022,blue-line,positive
115,OnnMacMahal,Sep 01 2022,minstrel,positive
115,OnnMacMahal,Sep 01 2022,Id,positive
115,OnnMacMahal,Sep 01 2022,rather,positive
115,OnnMacMahal,Sep 01 2022,work,positive
115,OnnMacMahal,Sep 01 2022,make,positive
115,OnnMacMahal,Sep 01 2022,Ballads,positive
115,OnnMacMahal,Sep 01 2022,functional,positive
115,OnnMacMahal,Sep 01 2022,part,positive
115,OnnMacMahal,Sep 01 2022,rotation,positive
115,OnnMacMahal,Sep 01 2022,continue,positive
115,OnnMacMahal,Sep 01 2022,design,positive
115,OnnMacMahal,Sep 01 2022,around,positive
115,OnnMacMahal,Sep 01 2022,relying,positive
115,OnnMacMahal,Sep 01 2022,Cry,positive
115,OnnMacMahal,Sep 01 2022,Chorus,positive
115,OnnMacMahal,Sep 01 2022,circumvent,positive
115,OnnMacMahal,Sep 01 2022,ballad,positive
115,OnnMacMahal,Sep 01 2022,building,positive
115,OnnMacMahal,Sep 01 2022,cashout,positive
115,OnnMacMahal,Sep 01 2022,system,positive
115,OnnMacMahal,Sep 01 2022,entirely,positive
115,OnnMacMahal,Sep 01 2022,Keep,positive
115,OnnMacMahal,Sep 01 2022,mind,positive
115,OnnMacMahal,Sep 01 2022,Major,positive
115,OnnMacMahal,Sep 01 2022,Ballad,positive
115,OnnMacMahal,Sep 01 2022,target,positive
115,OnnMacMahal,Sep 01 2022,ally,positive
115,OnnMacMahal,Sep 01 2022,used,positive
115,OnnMacMahal,Sep 01 2022,heal,positive
115,OnnMacMahal,Sep 01 2022,tank,positive
115,OnnMacMahal,Sep 01 2022,still,positive
115,OnnMacMahal,Sep 01 2022,applies,positive
115,OnnMacMahal,Sep 01 2022,splash,positive
115,OnnMacMahal,Sep 01 2022,heal,positive
115,OnnMacMahal,Sep 01 2022,around,positive
115,OnnMacMahal,Sep 01 2022,target,positive
115,OnnMacMahal,Sep 01 2022,next,positive
115,OnnMacMahal,Sep 01 2022,Bullroarer,positive
115,OnnMacMahal,Sep 01 2022,Ballad,positive
115,OnnMacMahal,Sep 01 2022,skills,positive
115,OnnMacMahal,Sep 01 2022,also,positive
115,OnnMacMahal,Sep 01 2022,Fast,positive
115,OnnMacMahal,Sep 01 2022,help,positive
115,OnnMacMahal,Sep 01 2022,make,positive
115,OnnMacMahal,Sep 01 2022,feel,positive
115,OnnMacMahal,Sep 01 2022,like,positive
115,OnnMacMahal,Sep 01 2022,part,positive
115,OnnMacMahal,Sep 01 2022,rotation,positive
115,OnnMacMahal,Sep 01 2022,less,positive
115,OnnMacMahal,Sep 01 2022,like,positive
115,OnnMacMahal,Sep 01 2022,theyre,positive
115,OnnMacMahal,Sep 01 2022,gumming,positive
115,OnnMacMahal,Sep 01 2022,up.Just,positive
115,OnnMacMahal,Sep 01 2022,clarify,positive
115,OnnMacMahal,Sep 01 2022,delete,positive
115,OnnMacMahal,Sep 01 2022,yellow,positive
115,OnnMacMahal,Sep 01 2022,lines,positive
115,OnnMacMahal,Sep 01 2022,cut,positive
115,OnnMacMahal,Sep 01 2022,classes,positive
115,OnnMacMahal,Sep 01 2022,two,positive
115,OnnMacMahal,Sep 01 2022,specializations,positive
115,OnnMacMahal,Sep 01 2022,wanted,positive
115,OnnMacMahal,Sep 01 2022,convert,positive
115,OnnMacMahal,Sep 01 2022,yellow,positive
115,OnnMacMahal,Sep 01 2022,minstrel,positive
115,OnnMacMahal,Sep 01 2022,trait,positive
115,OnnMacMahal,Sep 01 2022,tree,positive
115,OnnMacMahal,Sep 01 2022,non-specialization,positive
115,OnnMacMahal,Sep 01 2022,tree,positive
115,OnnMacMahal,Sep 01 2022,much,positive
115,OnnMacMahal,Sep 01 2022,love,positive
115,OnnMacMahal,Sep 01 2022,yellow,positive
115,OnnMacMahal,Sep 01 2022,line,positive
115,OnnMacMahal,Sep 01 2022,little,positive
115,OnnMacMahal,Sep 01 2022,incentive,positive
115,OnnMacMahal,Sep 01 2022,fully,positive
115,OnnMacMahal,Sep 01 2022,commit,positive
115,OnnMacMahal,Sep 01 2022,due,positive
115,OnnMacMahal,Sep 01 2022,ways,positive
115,OnnMacMahal,Sep 01 2022,penalized,positive
115,OnnMacMahal,Sep 01 2022,base,positive
115,OnnMacMahal,Sep 01 2022,Healing,positive
115,OnnMacMahal,Sep 01 2022,Damage,positive
115,OnnMacMahal,Sep 01 2022,output.Ill,positive
115,OnnMacMahal,Sep 01 2022,best,positive
115,OnnMacMahal,Sep 01 2022,respond,positive
115,OnnMacMahal,Sep 01 2022,feedback,positive
115,OnnMacMahal,Sep 01 2022,anthems,positive
115,OnnMacMahal,Sep 01 2022,soon,positive
115,OnnMacMahal,Sep 01 2022,Im,positive
115,OnnMacMahal,Sep 01 2022,time,positive
115,OnnMacMahal,Sep 01 2022,writing,positive
115,OnnMacMahal,Sep 01 2022,already-lengthy,positive
115,OnnMacMahal,Sep 01 2022,post,positive
115,OnnMacMahal,Sep 01 2022,lastly,positive
115,OnnMacMahal,Sep 01 2022,want,positive
115,OnnMacMahal,Sep 01 2022,say,positive
115,OnnMacMahal,Sep 01 2022,truly,positive
115,OnnMacMahal,Sep 01 2022,appreciate,positive
115,OnnMacMahal,Sep 01 2022,feedback,positive
115,OnnMacMahal,Sep 01 2022,look,positive
115,OnnMacMahal,Sep 01 2022,forward,positive
115,OnnMacMahal,Sep 01 2022,next,positive
115,OnnMacMahal,Sep 01 2022,round,positive
115,OnnMacMahal,Sep 01 2022,Bullroarer,positive
116,shino047,Sep 01 2022,Whats,negative
116,shino047,Sep 01 2022,hps,negative
116,shino047,Sep 01 2022,parse,negative
116,shino047,Sep 01 2022,dummy,negative
116,shino047,Sep 01 2022,People,negative
116,shino047,Sep 01 2022,n't,negative
116,shino047,Sep 01 2022,even,negative
116,shino047,Sep 01 2022,know,negative
116,shino047,Sep 01 2022,play,negative
116,shino047,Sep 01 2022,class,negative
116,shino047,Sep 01 2022,n't,negative
116,shino047,Sep 01 2022,allowed,negative
116,shino047,Sep 01 2022,give,negative
116,shino047,Sep 01 2022,feedback,negative
117,Neinda,Sep 01 2022,appears,negative
117,Neinda,Sep 01 2022,comments,negative
117,Neinda,Sep 01 2022,appreciated,negative
117,Neinda,Sep 01 2022,going,negative
117,Neinda,Sep 01 2022,affect,negative
117,Neinda,Sep 01 2022,changes,negative
118,gildhur,Sep 01 2022,time,neutral
118,gildhur,Sep 01 2022,changes,neutral
118,gildhur,Sep 01 2022,reach,neutral
118,gildhur,Sep 01 2022,Bullroarer,neutral
118,gildhur,Sep 01 2022,'s,neutral
118,gildhur,Sep 01 2022,almost,neutral
118,gildhur,Sep 01 2022,always,neutral
118,gildhur,Sep 01 2022,case,neutral
119,Neinda,Sep 01 2022,guess,positive
119,Neinda,Sep 01 2022,sort,positive
119,Neinda,Sep 01 2022,store,positive
119,Neinda,Sep 01 2022,angle,positive
119,Neinda,Sep 01 2022,Something,positive
119,Neinda,Sep 01 2022,available,positive
119,Neinda,Sep 01 2022,store,positive
119,Neinda,Sep 01 2022,help,positive
119,Neinda,Sep 01 2022,negative,positive
119,Neinda,Sep 01 2022,affect,positive
119,Neinda,Sep 01 2022,changes,positive
119,Neinda,Sep 01 2022,ca,positive
119,Neinda,Sep 01 2022,n't,positive
119,Neinda,Sep 01 2022,wait,positive
119,Neinda,Sep 01 2022,see,positive
119,Neinda,Sep 01 2022,comes,positive
119,Neinda,Sep 01 2022,store,positive
119,Neinda,Sep 01 2022,soon,positive
119,Neinda,Sep 01 2022,lol,positive
119,Neinda,Sep 01 2022,Maybe,positive
119,Neinda,Sep 01 2022,sell,positive
119,Neinda,Sep 01 2022,special,positive
119,Neinda,Sep 01 2022,skill,positive
119,Neinda,Sep 01 2022,packages,positive
119,Neinda,Sep 01 2022,something,positive
119,Neinda,Sep 01 2022,able,positive
119,Neinda,Sep 01 2022,purchase,positive
119,Neinda,Sep 01 2022,taken,positive
119,Neinda,Sep 01 2022,away,positive
120,hillard1959,Sep 01 2022,Thank,neutral
120,hillard1959,Sep 01 2022,response,neutral
120,hillard1959,Sep 01 2022,n't,neutral
120,hillard1959,Sep 01 2022,really,neutral
120,hillard1959,Sep 01 2022,agree,neutral
120,hillard1959,Sep 01 2022,rationales,neutral
120,hillard1959,Sep 01 2022,behind,neutral
120,hillard1959,Sep 01 2022,changes,neutral
120,hillard1959,Sep 01 2022,ca,neutral
120,hillard1959,Sep 01 2022,n't,neutral
120,hillard1959,Sep 01 2022,really,neutral
120,hillard1959,Sep 01 2022,argue,neutral
120,hillard1959,Sep 01 2022,results,neutral
120,hillard1959,Sep 01 2022,least,neutral
120,hillard1959,Sep 01 2022,Warrior-Skald,neutral
120,hillard1959,Sep 01 2022,make,neutral
120,hillard1959,Sep 01 2022,sense,neutral
120,hillard1959,Sep 01 2022,seem,neutral
120,hillard1959,Sep 01 2022,hitting,neutral
120,hillard1959,Sep 01 2022,harder,neutral
120,hillard1959,Sep 01 2022,BR,neutral
120,hillard1959,Sep 01 2022,live,neutral
120,hillard1959,Sep 01 2022,said,neutral
120,hillard1959,Sep 01 2022,think,neutral
120,hillard1959,Sep 01 2022,need,neutral
120,hillard1959,Sep 01 2022,iterate,neutral
120,hillard1959,Sep 01 2022,changes,neutral
120,hillard1959,Sep 01 2022,really,neutral
120,hillard1959,Sep 01 2022,wanted,neutral
120,hillard1959,Sep 01 2022,hear,neutral
120,hillard1959,Sep 01 2022,one,neutral
120,hillard1959,Sep 01 2022,thing,neutral
120,hillard1959,Sep 01 2022,ran,neutral
120,hillard1959,Sep 01 2022,time,neutral
120,hillard1959,Sep 01 2022,talk,neutral
120,hillard1959,Sep 01 2022,Anthems,neutral
120,hillard1959,Sep 01 2022,really,neutral
120,hillard1959,Sep 01 2022,want,neutral
120,hillard1959,Sep 01 2022,hear,neutral
120,hillard1959,Sep 01 2022,reasoning,neutral
120,hillard1959,Sep 01 2022,behind,neutral
120,hillard1959,Sep 01 2022,methods,neutral
120,hillard1959,Sep 01 2022,expect,neutral
120,hillard1959,Sep 01 2022,us,neutral
120,hillard1959,Sep 01 2022,employ,neutral
120,hillard1959,Sep 01 2022,stand,neutral
120,hillard1959,Sep 01 2022,feels,neutral
120,hillard1959,Sep 01 2022,clunky,neutral
120,hillard1959,Sep 01 2022,'s,neutral
120,hillard1959,Sep 01 2022,something,neutral
120,hillard1959,Sep 01 2022,'m,neutral
120,hillard1959,Sep 01 2022,missing,neutral
120,hillard1959,Sep 01 2022,new,neutral
120,hillard1959,Sep 01 2022,technique,neutral
120,hillard1959,Sep 01 2022,learning,neutral
120,hillard1959,Sep 01 2022,please,neutral
120,hillard1959,Sep 01 2022,elucidate,neutral
121,WeirdJedi,Sep 01 2022,Hopefully,neutral
121,WeirdJedi,Sep 01 2022,come,neutral
121,WeirdJedi,Sep 01 2022,next,neutral
121,WeirdJedi,Sep 01 2022,Bullroarer,neutral
121,WeirdJedi,Sep 01 2022,make,neutral
121,WeirdJedi,Sep 01 2022,Fast,neutral
121,WeirdJedi,Sep 01 2022,might,neutral
121,WeirdJedi,Sep 01 2022,feel,neutral
121,WeirdJedi,Sep 01 2022,little,neutral
121,WeirdJedi,Sep 01 2022,better,neutral
121,WeirdJedi,Sep 01 2022,'ve,neutral
121,WeirdJedi,Sep 01 2022,always,neutral
121,WeirdJedi,Sep 01 2022,felt,neutral
121,WeirdJedi,Sep 01 2022,weird,neutral
121,WeirdJedi,Sep 01 2022,current,neutral
121,WeirdJedi,Sep 01 2022,minstrel,neutral
121,WeirdJedi,Sep 01 2022,anthems,neutral
121,WeirdJedi,Sep 01 2022,work,neutral
121,WeirdJedi,Sep 01 2022,seemed,neutral
121,WeirdJedi,Sep 01 2022,like,neutral
121,WeirdJedi,Sep 01 2022,minstrel,neutral
121,WeirdJedi,Sep 01 2022,use,neutral
121,WeirdJedi,Sep 01 2022,three,neutral
121,WeirdJedi,Sep 01 2022,ballads,neutral
121,WeirdJedi,Sep 01 2022,enemy,neutral
121,WeirdJedi,Sep 01 2022,use,neutral
121,WeirdJedi,Sep 01 2022,anthem,neutral
121,WeirdJedi,Sep 01 2022,repeat,neutral
121,WeirdJedi,Sep 01 2022,normally,neutral
121,WeirdJedi,Sep 01 2022,sit,neutral
121,WeirdJedi,Sep 01 2022,use,neutral
121,WeirdJedi,Sep 01 2022,cry,neutral
121,WeirdJedi,Sep 01 2022,cast,neutral
121,WeirdJedi,Sep 01 2022,anthems,neutral
121,WeirdJedi,Sep 01 2022,go,neutral
121,WeirdJedi,Sep 01 2022,charging,neutral
121,WeirdJedi,Sep 01 2022,effective,neutral
121,WeirdJedi,Sep 01 2022,'m,neutral
121,WeirdJedi,Sep 01 2022,saying,neutral
121,WeirdJedi,Sep 01 2022,wrong,neutral
121,WeirdJedi,Sep 01 2022,always,neutral
121,WeirdJedi,Sep 01 2022,wondered,neutral
121,WeirdJedi,Sep 01 2022,another,neutral
121,WeirdJedi,Sep 01 2022,way,neutral
121,WeirdJedi,Sep 01 2022,look,neutral
121,WeirdJedi,Sep 01 2022,traditional,neutral
121,WeirdJedi,Sep 01 2022,approach,neutral
121,WeirdJedi,Sep 01 2022,songs,neutral
121,WeirdJedi,Sep 01 2022,would,neutral
121,WeirdJedi,Sep 01 2022,built,neutral
121,WeirdJedi,Sep 01 2022,battle,neutral
122,Elaelin,Sep 02 2022,question,neutral
122,Elaelin,Sep 02 2022,SSG,neutral
122,Elaelin,Sep 02 2022,changing,neutral
122,Elaelin,Sep 02 2022,mini,neutral
122,Elaelin,Sep 02 2022,want,neutral
122,Elaelin,Sep 02 2022,melody,neutral
122,Elaelin,Sep 02 2022,stance,neutral
122,Elaelin,Sep 02 2022,important,neutral
122,Elaelin,Sep 02 2022,today,neutral
122,Elaelin,Sep 02 2022,Every,neutral
122,Elaelin,Sep 02 2022,class,neutral
122,Elaelin,Sep 02 2022,game,neutral
122,Elaelin,Sep 02 2022,something,neutral
122,Elaelin,Sep 02 2022,makes,neutral
122,Elaelin,Sep 02 2022,stand,neutral
122,Elaelin,Sep 02 2022,crowd,neutral
122,Elaelin,Sep 02 2022,Every,neutral
122,Elaelin,Sep 02 2022,class,neutral
122,Elaelin,Sep 02 2022,``,neutral
122,Elaelin,Sep 02 2022,super,neutral
122,Elaelin,Sep 02 2022,power,neutral
122,Elaelin,Sep 02 2022,'',neutral
122,Elaelin,Sep 02 2022,example,neutral
122,Elaelin,Sep 02 2022,RK,neutral
122,Elaelin,Sep 02 2022,best,neutral
122,Elaelin,Sep 02 2022,heal,neutral
122,Elaelin,Sep 02 2022,time,neutral
122,Elaelin,Sep 02 2022,outstanding,neutral
122,Elaelin,Sep 02 2022,DPS,neutral
122,Elaelin,Sep 02 2022,cappy,neutral
122,Elaelin,Sep 02 2022,best,neutral
122,Elaelin,Sep 02 2022,damage,neutral
122,Elaelin,Sep 02 2022,buffs,neutral
122,Elaelin,Sep 02 2022,makes,neutral
122,Elaelin,Sep 02 2022,outstanding,neutral
122,Elaelin,Sep 02 2022,tank,neutral
122,Elaelin,Sep 02 2022,able,neutral
122,Elaelin,Sep 02 2022,heal,neutral
122,Elaelin,Sep 02 2022,rez,neutral
122,Elaelin,Sep 02 2022,accomplishing,neutral
122,Elaelin,Sep 02 2022,tasks,neutral
122,Elaelin,Sep 02 2022,bear,neutral
122,Elaelin,Sep 02 2022,best,neutral
122,Elaelin,Sep 02 2022,raid,neutral
122,Elaelin,Sep 02 2022,wide,neutral
122,Elaelin,Sep 02 2022,heals,neutral
122,Elaelin,Sep 02 2022,hunter,neutral
122,Elaelin,Sep 02 2022,best,neutral
122,Elaelin,Sep 02 2022,dps,neutral
122,Elaelin,Sep 02 2022,game,neutral
122,Elaelin,Sep 02 2022,LM,neutral
122,Elaelin,Sep 02 2022,absolutely,neutral
122,Elaelin,Sep 02 2022,needed,neutral
122,Elaelin,Sep 02 2022,debuff,neutral
122,Elaelin,Sep 02 2022,bosses,neutral
122,Elaelin,Sep 02 2022,champion,neutral
122,Elaelin,Sep 02 2022,clear,neutral
122,Elaelin,Sep 02 2022,entire,neutral
122,Elaelin,Sep 02 2022,hallways,neutral
122,Elaelin,Sep 02 2022,one,neutral
122,Elaelin,Sep 02 2022,pull,neutral
122,Elaelin,Sep 02 2022,Currently,neutral
122,Elaelin,Sep 02 2022,blue,neutral
122,Elaelin,Sep 02 2022,line,neutral
122,Elaelin,Sep 02 2022,mini,neutral
122,Elaelin,Sep 02 2022,best,neutral
122,Elaelin,Sep 02 2022,single,neutral
122,Elaelin,Sep 02 2022,target,neutral
122,Elaelin,Sep 02 2022,heals,neutral
122,Elaelin,Sep 02 2022,game,neutral
122,Elaelin,Sep 02 2022,yellow,neutral
122,Elaelin,Sep 02 2022,mini,neutral
122,Elaelin,Sep 02 2022,great,neutral
122,Elaelin,Sep 02 2022,group,neutral
122,Elaelin,Sep 02 2022,buffs,neutral
122,Elaelin,Sep 02 2022,raid,neutral
122,Elaelin,Sep 02 2022,setting,neutral
122,Elaelin,Sep 02 2022,changes,neutral
122,Elaelin,Sep 02 2022,implemented,neutral
122,Elaelin,Sep 02 2022,going,neutral
122,Elaelin,Sep 02 2022,make,neutral
122,Elaelin,Sep 02 2022,mini,neutral
122,Elaelin,Sep 02 2022,stand,neutral
122,Elaelin,Sep 02 2022,crowd,neutral
122,Elaelin,Sep 02 2022,wo,neutral
122,Elaelin,Sep 02 2022,n't,neutral
122,Elaelin,Sep 02 2022,DPS,neutral
122,Elaelin,Sep 02 2022,making,neutral
122,Elaelin,Sep 02 2022,significant,neutral
122,Elaelin,Sep 02 2022,increases,neutral
122,Elaelin,Sep 02 2022,mini,neutral
122,Elaelin,Sep 02 2022,dps,neutral
122,Elaelin,Sep 02 2022,wo,neutral
122,Elaelin,Sep 02 2022,n't,neutral
122,Elaelin,Sep 02 2022,buffs,neutral
122,Elaelin,Sep 02 2022,new,neutral
122,Elaelin,Sep 02 2022,anthem,neutral
122,Elaelin,Sep 02 2022,choices,neutral
122,Elaelin,Sep 02 2022,exciting,neutral
122,Elaelin,Sep 02 2022,require,neutral
122,Elaelin,Sep 02 2022,much,neutral
122,Elaelin,Sep 02 2022,tiering,neutral
122,Elaelin,Sep 02 2022,extended,neutral
122,Elaelin,Sep 02 2022,period,neutral
122,Elaelin,Sep 02 2022,time,neutral
122,Elaelin,Sep 02 2022,group,neutral
122,Elaelin,Sep 02 2022,would,neutral
122,Elaelin,Sep 02 2022,probably,neutral
122,Elaelin,Sep 02 2022,consider,neutral
122,Elaelin,Sep 02 2022,replacing,neutral
122,Elaelin,Sep 02 2022,LM,neutral
122,Elaelin,Sep 02 2022,cappy,neutral
122,Elaelin,Sep 02 2022,mini,neutral
122,Elaelin,Sep 02 2022,buff,neutral
122,Elaelin,Sep 02 2022,group,neutral
122,Elaelin,Sep 02 2022,raid,neutral
122,Elaelin,Sep 02 2022,may,neutral
122,Elaelin,Sep 02 2022,take,neutral
122,Elaelin,Sep 02 2022,mini,neutral
122,Elaelin,Sep 02 2022,buffs,neutral
122,Elaelin,Sep 02 2022,n't,neutral
122,Elaelin,Sep 02 2022,anticipate,neutral
122,Elaelin,Sep 02 2022,mini,neutral
122,Elaelin,Sep 02 2022,first,neutral
122,Elaelin,Sep 02 2022,choice,neutral
122,Elaelin,Sep 02 2022,buff,neutral
122,Elaelin,Sep 02 2022,fellowship,neutral
122,Elaelin,Sep 02 2022,setting,neutral
122,Elaelin,Sep 02 2022,raids,neutral
122,Elaelin,Sep 02 2022,probably,neutral
122,Elaelin,Sep 02 2022,niche,neutral
122,Elaelin,Sep 02 2022,situations,neutral
122,Elaelin,Sep 02 2022,many,neutral
122,Elaelin,Sep 02 2022,support,neutral
122,Elaelin,Sep 02 2022,spots,neutral
122,Elaelin,Sep 02 2022,raid,neutral
122,Elaelin,Sep 02 2022,even,neutral
122,Elaelin,Sep 02 2022,fewer,neutral
122,Elaelin,Sep 02 2022,fellowship,neutral
122,Elaelin,Sep 02 2022,probably,neutral
122,Elaelin,Sep 02 2022,wo,neutral
122,Elaelin,Sep 02 2022,n't,neutral
122,Elaelin,Sep 02 2022,heals,neutral
122,Elaelin,Sep 02 2022,reduced,neutral
122,Elaelin,Sep 02 2022,significantly,neutral
122,Elaelin,Sep 02 2022,Based,neutral
122,Elaelin,Sep 02 2022,see,neutral
122,Elaelin,Sep 02 2022,changes,neutral
122,Elaelin,Sep 02 2022,mini,neutral
122,Elaelin,Sep 02 2022,go,neutral
122,Elaelin,Sep 02 2022,class,neutral
122,Elaelin,Sep 02 2022,type,neutral
122,Elaelin,Sep 02 2022,group,neutral
122,Elaelin,Sep 02 2022,content,neutral
122,Elaelin,Sep 02 2022,role,neutral
122,Elaelin,Sep 02 2022,mini,neutral
122,Elaelin,Sep 02 2022,nothing,neutral
122,Elaelin,Sep 02 2022,unique,neutral
122,Elaelin,Sep 02 2022,special,neutral
122,Elaelin,Sep 02 2022,offer,neutral
122,Elaelin,Sep 02 2022,group,neutral
122,Elaelin,Sep 02 2022,mini,neutral
122,Elaelin,Sep 02 2022,equal,neutral
122,Elaelin,Sep 02 2022,many,neutral
122,Elaelin,Sep 02 2022,cases,neutral
122,Elaelin,Sep 02 2022,less,neutral
122,Elaelin,Sep 02 2022,counterparts,neutral
122,Elaelin,Sep 02 2022,roles,neutral
122,Elaelin,Sep 02 2022,group,neutral
122,Elaelin,Sep 02 2022,setting.What,neutral
122,Elaelin,Sep 02 2022,skills,neutral
122,Elaelin,Sep 02 2022,changes,neutral
122,Elaelin,Sep 02 2022,make,neutral
122,Elaelin,Sep 02 2022,mini,neutral
122,Elaelin,Sep 02 2022,first,neutral
122,Elaelin,Sep 02 2022,string,neutral
122,Elaelin,Sep 02 2022,useful,neutral
122,Elaelin,Sep 02 2022,welcome,neutral
122,Elaelin,Sep 02 2022,member,neutral
122,Elaelin,Sep 02 2022,fellowship,neutral
122,Elaelin,Sep 02 2022,raid,neutral
122,Elaelin,Sep 02 2022,make,neutral
122,Elaelin,Sep 02 2022,melody,neutral
122,Elaelin,Sep 02 2022,stance,neutral
122,Elaelin,Sep 02 2022,``,neutral
122,Elaelin,Sep 02 2022,must,neutral
122,Elaelin,Sep 02 2022,'',neutral
122,Elaelin,Sep 02 2022,skill,neutral
122,Elaelin,Sep 02 2022,fellowship,neutral
122,Elaelin,Sep 02 2022,raid,neutral
122,Elaelin,Sep 02 2022,mini,neutral
122,Elaelin,Sep 02 2022,'s,neutral
122,Elaelin,Sep 02 2022,super,neutral
122,Elaelin,Sep 02 2022,power,neutral
122,Elaelin,Sep 02 2022,dust,neutral
122,Elaelin,Sep 02 2022,settles,neutral
122,Elaelin,Sep 02 2022,intention,neutral
122,Elaelin,Sep 02 2022,make,neutral
122,Elaelin,Sep 02 2022,mini,neutral
122,Elaelin,Sep 02 2022,``,neutral
122,Elaelin,Sep 02 2022,bench,neutral
122,Elaelin,Sep 02 2022,'',neutral
122,Elaelin,Sep 02 2022,``,neutral
122,Elaelin,Sep 02 2022,backup,neutral
122,Elaelin,Sep 02 2022,'',neutral
122,Elaelin,Sep 02 2022,class,neutral
122,Elaelin,Sep 02 2022,mini,neutral
122,Elaelin,Sep 02 2022,'s,neutral
122,Elaelin,Sep 02 2022,role,neutral
122,Elaelin,Sep 02 2022,group,neutral
122,Elaelin,Sep 02 2022,content,neutral
122,Elaelin,Sep 02 2022,make,neutral
122,Elaelin,Sep 02 2022,competitive,neutral
